source,target,peso
@notificaçõesdosistema-l,@joicesavignano5811,1
@Danisty-v3s,@joicesavignano5811,1
@notificaçõesdosistema-l,@lizandrasilva6566,1
@sakurasora9119,@lizandrasilva6566,1
@notificaçõesdosistema-l,@NuberaGaming,1
@notificaçõesdosistema-l,@RômuloCesinha,1
@notificaçõesdosistema-l,@guarux.masb1161,1
@notificaçõesdosistema-l,@mariaisabelborgesdossantos6396,1
@notificaçõesdosistema-l,@otarotdaluna,1
@sakurasora9119,@dagmarpompollino4723,1
@rlq_guizin,@qgliviabezerra,1
@Duduzkj,@janilapires3356,1
@tvdonatoo,@Vampirws,1
@PauloRicardo-dk6yf,@Vampirws,1
@tvdonatoo,@simonefurgere8776,1
@tvdonatoo,@marialeideanerodriguessilv2873,1
@tvdonatoo,@JRpescaria-d8v,1
@juliannabt,@gabrielaimperador3682,1
@tvdonatoo,@endielmilani,1
@tvdonatoo,@S.Lgomes1041,1
@tvdonatoo,@sarahv3774,1
@tvdonatoo,@JuliaMichelle-c2g,1
@tvdonatoo,@Annyju,1
@Annyju,@Annyju,1
@tvdonatoo,@mariaangelica1995,1
@tvdonatoo,@jessy0718,1
@iamzack99,@ondaquantica,1
@tvdonatoo,@ondaquantica,1
@tvdonatoo,@jessicagois362,1
@tvdonatoo,@coalaxdvrogs6406,1
@tvdonatoo,@Playyygames,1
@wesleylunasilva421,@Playyygames,1
@tvdonatoo,@flaviastar257,1
@tvdonatoo,@byancasouza7925,1
@gustta-x4c,@gustta-x4c,1
@HeloisaSilva-hm7re,@HeloisaSilva-hm7re,1
@CarlaMendes-x7p,@diogomauroo,1
@nataels2101,@Namiswaan12,1
@Namiswaan12,@Namiswaan12,2
@Manix-11,@CristianaVeloso-o4i,1
@rafaeldias7524,@EnzoJoséBorgesFlores,1
@KreeqK7,@dassikelymota583,1
@carlosmeira5160,@carlosmeira5160,1
@MarcioOliveira-h2y,@MarcioOliveira-h2y,1
@Lilredx33,@RodrigoDias-q8o,1
@pedroo_pjl,@_dougl4z,1
@_dougl4z,@_dougl4z,1
@andersoncapa,@EloisaCamila-s8u,1
@rebecadossantosrodrigues6017,@marianebarbosa2495,1
@CRF_GEOVANE,@JosevitorGermano,1
@аморлюстрова,@JosevitorGermano,1
@TOMGAMES021,@TamyFranca-c6r,1
@AnacgDartes,@AnacgDartes,1
@JorgeKunde,@giselehipolito1234,1
@JorgeKunde,@praticandoweb,1
@JorgeKunde,@marcosmatildesosombra.7266,1
@WALL17XX,@vitoriagonzales7156,1
@JorgeKunde,@Melyn_yoyo,1
@Gatopretodasorte,@BhnxZ,1
@karinakk1629,@kolvara,1
@eduardafatima5376,@kolvara,1
@sinaraguimaraes6969,@kolvara,1
@lecosan2008,@kolvara,1
@daniloamaranto3183,@danielwaller5219,1
@Human-Son-Of-God,@JMarySystems,1
@AliceSilva-rp5kl,@AliceSilva-rp5kl,1
@xSnr_Rbx,@AliceSilva-rp5kl,1
@GUSTA_NOX159,@zilmamariadonascimento2703,1
@Lagarto_BR,@zilmamariadonascimento2703,1
@devguiga,@AlanLimaDaSilvaGuerra-g5n,1
@galinhabombada,@Tela_verdedo_LorenzoRoblox_125,1
@_Felipe.novaes,@brayonss2,1
@brayonss2,@brayonss2,1
@Deusefiel12-x7i,@katiellycristine8475,1
@Teseu1805,@smallhillsbrazil1066,1
@smallhillsbrazil1066,@smallhillsbrazil1066,2
@Comunista_Enrustida6378,@ranzockninja,1
@lourencoaugusto6789,@ranzockninja,1
@aghata-2010,@MarianeNascimento-d3d,1
@MarianeNascimento-d3d,@MarianeNascimento-d3d,1
@aghata-2010,@heitorcarneiro5864,2
@larissaferreira9960,@larissaferreira9960,1
@aghata-2010,@JoarlisonVerissimo,1
@aghata-2010,@abigailliboriodejesus3046,1
@Arlisonmodeller,@tiagonunes3387,1
@kevincosta4957,@Penhavieira2107,1
@HaydenanCristianodaSilva,@Penhavieira2107,2
@aghata-2010,@arthursantos4935,1
@CarlosHenrique-xx4lo,@giulia8828,1
@leticiavilhalvaferreira6525,@cr7wulfyoutube453,1
@ivi8060,@JhonnyLoannes,1
@JhonnyLoannes,@JhonnyLoannes,1
@walissonrodrigues8457,@JhonnyLoannes,1
@ivi8060,@batmannarrador,1
@leticiavilhalvaferreira6525,@thaisdamasceno9352,1
@leticiavilhalvaferreira6525,@Laraemanu856,1
@leticiavilhalvaferreira6525,@yariellamartins5730,1
@yariellamartins5730,@yariellamartins5730,1
@0Gab0,@kwaimundo_gringo,1
@tha1ss,@kwaimundo_gringo,2
@leticiavilhalvaferreira6525,@Nilymoraes,1
@semcriatividade3123,@artur.ribeiro.398,1
@kassandraoliveira4085,@cvanterock,1
@MatheusOliveira-sp8dm,@cvanterock,1
@meninocolgate,@Matheus_henrr,1
@rayssalorrayneee,@gersoncamargo4154,1
@Lagarto_BR,@gersoncamargo4154,1
@lissszy,@gersoncamargo4154,1
@Vinihfernandess23,@claitontinho3908,1
@bcastiel,@claitontinho3908,3
@claitontinho3908,@claitontinho3908,3
@Bahiamaiordomundo,@claitontinho3908,1
@RONALDOMOREIRA24,@claitontinho3908,1
@galego9987,@cassianonanre4188,1
@douglashenrique5506,@MariaFernandaOliveiraVieir-h9r,1
@Loweasy,@Gustavo-uh8ww,1
@lulunvs,@Gustavo-uh8ww,1
@bcastiel,@Gustavo-uh8ww,1
@pedrinnoherobrinepvp751,@Gustavo-uh8ww,1
@arthurmarques7272,@marcilenesantos522,1
@rickbill13,@marcilenesantos522,1
@romulloworld,@valdirribeiro297,1
@boby_yt89,@medina.hzn9,2
@iceberganime,@medina.hzn9,1
@allissonrenanthiago5640,@medina.hzn9,1
@viniciusalgumacoisa,@medina.hzn9,1
@lulunvs,@medina.hzn9,1
@viniciusalgumacoisa,@Lj-costa,1
@Lj-costa,@Lj-costa,2
@BARRAOSUPREMOCAPO,@carolindaaaa7,1
@leonardogb986,@carolindaaaa7,1
@volkswagenbanana,@carolindaaaa7,1
@anticorrupcao777,@carolindaaaa7,2
@analucya1846,@carolindaaaa7,1
@Comunista_Enrustida6378,@carolindaaaa7,1
@PauloC-fo5bg,@carolindaaaa7,1
@Jf2025-u4z,@carolindaaaa7,1
@MaduLorenn,@carolindaaaa7,1
@larissavinagre7118,@carolindaaaa7,1
@draculaurazxs,@carolindaaaa7,1
@Dumb1231,@carolindaaaa7,1
@biaferreiras6546,@carolindaaaa7,1
@gilberlandiofranciscodonas1173,@carolindaaaa7,1
@JovensTitas-d4o,@carolindaaaa7,1
@mbbuclipz,@carolindaaaa7,1
@aikowgoti,@paulafigueiredo5113,1
@mariadacruz8487,@SofiaareRosa,1
@algodaodoce6924,@rafaeldecarvalho7036,1
@KlebaoCoxinh,@aadryan_,1
@MarvellousDraven,@malse1962,1
@Kakyoinobrabo,@kess1011,1
@kess1011,@kess1011,1
@samuelparreiras8777,@kess1011,1
@micka4515,@kess1011,1
@pedrinnoherobrinepvp751,@EtiandraAntónio,1
@Isaa_bloxz,@davidsuppercel,1
@davisonronald3877,@ProjetoRapunzelporLucianajose,2
@ProjetoRapunzelporLucianajose,@ProjetoRapunzelporLucianajose,2
@igbarbadark,@MrHelena1954,1
@lilillillys,@MrHelena1954,1
@CatBall-r6m,@KayqueSilvaLeal-o7v,1
@josealvesjunior8891,@cintiaviana3096,1
@Ana-bi8kd,@fabriciobrgamer6167,1
@LightzinBr073,@LightzinBr073,1
@ritabrites8767,@ritabrites8767,1
@Ronaldo5xucl,@OfcPHFreitas,1
@Ana-bi8kd,@joaoribeiro6426,1
@Ana-bi8kd,@MatheusTrajao,1
@DiegoSantos-sr1rw,@lulunvs,1
@IthinkIamlostAgain,@lulunvs,1
@jonasvale5621,@lulunvs,1
@As92-k1m,@lulunvs,1
@carlalima5201,@lulunvs,1
@As92-k1m,@carlosbatista2941,2
@Ana-bi8kd,@MariaJarlinne,1
@MariaJarlinne,@MariaJarlinne,2
@Ana-bi8kd,@luisfelipeteomoso6723,1
@MatheusHenrique-554,@Pedro-ip7ef,1
@As92-k1m,@Pedro-ip7ef,1
@Pedro-ip7ef,@Pedro-ip7ef,2
@grazielatawila6251,@Pedro-ip7ef,1
@min-l7o5f,@Pedro-ip7ef,1
@lusquitaa,@Pedro-ip7ef,1
@thainas40,@thainas40,1
@ryutzn,@dudinhaalves7096,1
@diogooliveiradefreitas2005B,@dudinhaalves7096,1
@gabrielaprado5518,@RyanAlbertooliveiraWeber,1
@RyanAlbertooliveiraWeber,@RyanAlbertooliveiraWeber,1
@gustavohsqueiroz,@solangemarcondes8660,1
@Ana-bi8kd,@meddllynkaryny2160,1
@Ana-bi8kd,@FeehSuffi,1
@lucaspudim2853,@mundodaduda301,1
@lizzie8092,@DiegoSilva-dd4eq,1
@Isadora.429,@DiegoSilva-dd4eq,1
@eliveltonsilva7420,@DiegoSilva-dd4eq,1
@Sofia_desenhos12,@DiegoSilva-dd4eq,1
@Playerbrzu777,@DiegoSilva-dd4eq,1
@letícia-c4i1r,@DiegoSilva-dd4eq,1
@-carolineh,@DiegoSilva-dd4eq,1
@danilomendes3047,@DiegoSilva-dd4eq,1
@Ftmoments25-l1f,@DiegoSilva-dd4eq,1
@RavenaOT7,@DiegoSilva-dd4eq,1
@nilcesthal605,@DiegoSilva-dd4eq,1
@EdreyBolotinha,@DiegoSilva-dd4eq,1
@gilberlandiofranciscodonas1173,@DiegoSilva-dd4eq,1
@wanZotelli,@Diegomax_k,2
@Diegomax_k,@Diegomax_k,1
@Marllon_333,@diegobrunosilva4290,1
@cururudegaiola7655,@Ferreira2001,1
@Diegomax_k,@arthursouza9452,1
@Ana-bi8kd,@arthursouza9452,1
@arthursouza9452,@arthursouza9452,1
@Ana-bi8kd,@ariadine_oficial,1
@Ana-bi8kd,@alexsandracunha7779,1
@SuperSonyKOtoro,@Hzpedroxxx,1
@SuperSonyKOtoro,@rafaeladebona2453,1
@Ana-bi8kd,@brenosilva4731,1
@brenosilva4731,@brenosilva4731,1
@Ana-bi8kd,@lucymendes3435,1
@Ana-bi8kd,@marcosramos7272,1
@Ana-bi8kd,@ppessali2023,1
@Ana-bi8kd,@douglasgomesdosreis7747,2
@Ana-bi8kd,@lucasarruda408,1
@Batato306,@Alineslv.s2,1
@igormedeiroscosta7794,@RhadijaHass,1
@juninhonerd2543,@Alineslv.s2,1
@Ana-bi8kd,@reimagoagroman,2
@LucaBaptista-b7m,@LucaBaptista-b7m,1
@ThomazThurbandoPynto,@elizabetesoares7173,1
@MaraRaitz,@elizabetesoares7173,1
@ayca_ralho,@ManuFFlins,1
@Ana-bi8kd,@ManuFFlins,1
@ManuFFlins,@ManuFFlins,1
@ayca_ralho,@EduardoNonato-w1i2j,1
@Ana-bi8kd,@EduardoNonato-w1i2j,1
@EduardoNonato-w1i2j,@EduardoNonato-w1i2j,1
@ayca_ralho,@Aylaluanabruschivalente,1
@HosnaldaFutiFuti-u4j,@Wander-NascimentoBR,1
@vegebuu4,@vegebuu4,1
@fernandosobral9374,@camilasantos2243,2
@PagaRoletinha,@camilasantos2243,1
@KailaHeloiseNascimento,@camilasantos2243,1
@Ana-bi8kd,@erickspaler3165,1
@mrcdnz,@tilverton,1
@joaopedrogomesalexandrino3243,@DudaSouza-rx1pb,1
@joaopedrogomesalexandrino3243,@GabrielBastos-o4d,1
@GabrielBastos-o4d,@GabrielBastos-o4d,1
@brruunno,@Maria-hc9vv,1
@jamileramos112,@SonicmgiandXmatheus,1
@brruunno,@ValentinaSoaresSilva,1
@ed4040,@CarmemRegiane,1
@katerineoliveira411,@katerineoliveira411,22
@cenorita98,@GabrielaOliveira-st5wd,1
@GabrielaOliveira-st5wd,@GabrielaOliveira-st5wd,2
@mrcdnz,@GabrielaOliveira-st5wd,1
@DailyDudamoraes,@GabrielaOliveira-st5wd,1
@gabrielSv9,@GabrielaOliveira-st5wd,1
@thaynánascimento-l4n,@GabrielaOliveira-st5wd,1
@MarcusOliveira-i7z,@thalisalves6841,1
@iumarabgomes,@R.Aoficial,1
@pedrinnoherobrinepvp751,@Zuumboo,1
@ed4040,@Zuumboo,1
@Teresa...,@ricardobettega9213,1
@corpsewr,@RosangelaAlmeida-ve5ps,1
@pedrinnoherobrinepvp751,@RosangelaAlmeida-ve5ps,1
@biab2582,@rebecapipocando,1
@Teresa...,@rebecapipocando,1
@pedrinnoherobrinepvp751,@rebecapipocando,1
@PunkroadCrazycity,@rebecapipocando,1
@afklives1321,@claudia52582,1
@solangesouza5964,@claudia52582,1
@biab2582,@claudia52582,2
@biab2582,@Marly-j1d1e,1
@biab2582,@manuumburanas2742,1
@manuumburanas2742,@manuumburanas2742,1
@biab2582,@claudior2706,1
@biab2582,@gabrielmendes2629,1
@MarcusOliveira-i7z,@angelaaparecidatrevisan702,1
@biab2582,@angelaaparecidatrevisan702,1
@biab2582,@felipefiuza1505,1
@ed4040,@felipefiuza1505,1
@biab2582,@contraanovaordemmundial6665,1
@biab2582,@solangeamaral7267,1
@solangeamaral7267,@solangeamaral7267,2
@biab2582,@cjovinski,1
@RosaToscano,@thiagoaparecidomatias4741,1
@biab2582,@Joao-mh3em,1
@biab2582,@arsenioluiz5670,1
@biab2582,@samuelrocha2923,1
@biab2582,@fvanda1,1
@pedrinnoherobrinepvp751,@fvanda1,1
@fvanda1,@fvanda1,1
@Victor-h5i7c,@fvanda1,1
@biab2582,@paulinavallezandonai8417,1
@biab2582,@Eu-sy3cn,1
@nanacinder0,@Mau_games_07,1
@pedrinnoherobrinepvp751,@Mau_games_07,1
@gabrielf.7968,@leonardocordeiro9957,1
@gabrielf.7968,@VitorGammaro-o1d,1
@VitorGammaro-o1d,@VitorGammaro-o1d,1
@pedrinnoherobrinepvp751,@VitorGammaro-o1d,1
@gabrielf.7968,@fabianooliveira7787,1
@TrêsLadosRPG,@TrêsLadosRPG,1
@pedrohenriquefreitas,@leandrovarnauskas3120,1
@pedrinnoherobrinepvp751,@leandrovarnauskas3120,1
@gabrielf.7968,@lilianavellar2603,1
@gabrielf.7968,@Samuelxzw,1
@aliciabeiriz2405,@PdrPrr,1
@laisaraujo5861,@PdrPrr,1
@gabrielf.7968,@PdrPrr,1
@Alberes_rafael2318,@Alberes_rafael2318,2
@aliciabeiriz2405,@MarcosAndre-to6zs,1
@gabrielf.7968,@MarcosAndre-to6zs,1
@pedrohenriquefreitas,@MarcosAndre-to6zs,1
@MarcosAndre-to6zs,@MarcosAndre-to6zs,1
@pedrinnoherobrinepvp751,@MarcosAndre-to6zs,1
@gabrielf.7968,@POBRELKK2K,3
@pedrinnoherobrinepvp751,@POBRELKK2K,1
@aliciabeiriz2405,@POBRELKK2K,1
@vivieバニー,@POBRELKK2K,1
@laisaraujo5861,@nelcyalves2438,1
@nelcyalves2438,@nelcyalves2438,1
@gabrielf.7968,@Raycannabis420,1
@jaquelinelynn1982,@DanielEstrela-yj9sz,1
@Jennifer-fn2qt,@DanielEstrela-yj9sz,1
@gbzinfootball,@Trxsh-angel,1
@Lulinhainaciosilva,@Trxsh-angel,1
@Matheus-p5p6u,@Trxsh-angel,1
@Atomo_S,@Trxsh-angel,1
@emilyoliveira4117,@Trxsh-angel,2
@PEDRO_FONSECA.mp3,@Trxsh-angel,1
@gabrielf.7968,@alinehonorato9362,1
@pedrinnoherobrinepvp751,@alinehonorato9362,1
@gabrielf.7968,@brokesantos4018,1
@lusouzacruz4974,@donna1960-b,1
@gabrielf.7968,@mariainezcastro5502,1
@pedrinnoherobrinepvp751,@mariainezcastro5502,1
@aliciabeiriz2405,@AIStudio-x6n,1
@gabrielf.7968,@AIStudio-x6n,1
@pedrinnoherobrinepvp751,@AIStudio-x6n,1
@aliciabeiriz2405,@matiasantunes-vn5ky,1
@Oplayer77,@Oplayer77,1
@gabrielf.7968,@anaduarte9451,1
@gabrielf.7968,@Prod.Orochinho_Walker,1
@Qznsolo,@coralina14.16,1
@gabrielf.7968,@coralina14.16,1
@gabrielf.7968,@S55811,1
@novais9488,@marwinsoares8579,1
@gabrielf.7968,@marwinsoares8579,1
@pedrinnoherobrinepvp751,@marwinsoares8579,1
@Qznsolo,@lvcerdv,2
@ed4040,@lvcerdv,1
@lvcerdv,@lvcerdv,1
@gabrielf.7968,@magicguitarpedal,1
@gabrielf.7968,@ChimbellysSantos,1
@franbayer,@canalcasanossa,1
@danielbs6556,@fezinff2565,1
@gabrielf.7968,@jeorge6060,1
@danielbs6556,@Kamikezeplayer,1
@Kamikezeplayer,@Kamikezeplayer,1
@RalphAlen,@RaimessonGomesdaSilva-w5l,1
@gabrielf.7968,@wtbits5507,1
@gabrielf.7968,@Lady_Morg4nn,1
@monicagramado9366,@djgalegooficial6124,1
@yunaloved8732,@luciafroesfroes7854,1
@gabrielf.7968,@renatooliveirabezerra8769,1
@braian-d6f,@braian-d6f,1
@godizilaearthcarlinhos6335,@_srpolar,1
@lunonblack,@GloriaPessanha-u3x,1
@gabrielf.7968,@metal_gear_loverbr7656,1
@estu_pradordapraça,@vin5371,1
@gabrielf.7968,@vin5371,1
@gabrielf.7968,@paulocmeira,2
@Ryukizak,@paulocmeira,1
@nindevus,@paulocmeira,1
@gabrielf.7968,@Vitor.business01,1
@clarinhamig_2335,@gessy-y8w1w,1
@gessy-y8w1w,@gessy-y8w1w,1
@gabrielf.7968,@grecymaximo5402,1
@zzz.mindyy,@thayydionisio317,1
@blueneighborhood-4490,@thayydionisio317,1
@gabrielf.7968,@thayydionisio317,1
@an.ordinary.merlin,@michellepozzermartini973,1
@michellepozzermartini973,@michellepozzermartini973,1
@clarinhamig_2335,@otaviodellavechia,1
@clarinhamig_2335,@BorrachariaMovelOficial,1
@an.ordinary.merlin,@Laurinetejesus5899,2
@hippityhoppity9563,@brunovinicius6458,1
@hippityhoppity9563,@nanavibes7501,1
@hippityhoppity9563,@Viviane-je7nv,2
@MarcosAndre-to6zs,@Viviane-je7nv,2
@Rafael_el_el,@Viviane-je7nv,2
@claudia52582,@Viviane-je7nv,1
@nohceda,@marlonwilly8743,1
@allissomgamer3781,@marlonwilly8743,1
@hippityhoppity9563,@rafaelacaroliny3561,1
@Lucas-or2fd,@J_Pedro_2011,2
@taiyosun4202,@Amichelemourao,1
@nohceda,@Amichelemourao,1
@Amichelemourao,@Amichelemourao,1
@allissomgamer3781,@Amichelemourao,1
@CauaAMJ,@Amichelemourao,1
@myself6360,@fernandawillrich7916,3
@maricorrea579,@maricorrea579,1
@hippityhoppity9563,@Alamlima95,1
@diogosaldanha2526,@HildaRodrigues-r8z,1
@G4MM3RF3L1PE,@Marina1809ful,1
@YeeeeDino,@vivitrajano3473,1
@Anne-i2f,@JJVitoria-l2o,1
@Jullyaz,@JJVitoria-l2o,1
@AmoVirtudes,@JJVitoria-l2o,1
@AnnaJoyce-s7y,@messias1023,1
@messias1023,@messias1023,1
@Ricardo_ofc-i3v,@Ricardo_ofc-i3v,1
@Art-fx8wh,@LaryssaCardoso-k1x,1
@asterbittencourt,@vitoruriel-p5t,1
@beatrizam1313,@vitoruriel-p5t,1
@Icao77,@conteudoanimal,1
@souokaitokk,@ShortsdaTeTefanyOficial5742,1
@Eits-g2b,@BeatrizSouzaPereira-o9p5b,1
@asterbittencourt,@BeatrizSouzaPereira-o9p5b,1
@beatrizam1313,@BeatrizSouzaPereira-o9p5b,1
@NinjaskEmpalador,@MCMateus-i1d,1
@Blacklighs39,@JoaoAugustobusologo,1
@Verialdo,@latiak,1
@DkdjdmdnDndndndnd,@LidyaneLili,2
@srfarofakk,@LidyaneLili,1
@dilsonsouza1284,@LidyaneLili,2
@Verialdo,@LidyaneLili,1
@dilsonsouza1284,@guias.t.v1930,1
@Verialdo,@guias.t.v1930,1
@Verialdo,@andremachadosampaio7616,1
@BernardoCadilhe,@marcoscardosodossantos-wk7nw,1
@Verialdo,@mmartefatos9212,1
@jucelenedemouracruz7491,@jucelenedemouracruz7491,1
@CavalinhodoFlamengo-c6w,@jucelenedemouracruz7491,1
@tijolinhojsjdjd,@thepassanger3143,1
@FabianaCunha-o8y,@erdnasiul87,1
@erdnasiul87,@erdnasiul87,1
@angelicacatarina4472,@ralfcharles9426,1
@gabriel-tw8pt,@AnaByafantasma,1
@AnaByafantasma,@AnaByafantasma,1
@EnzoCarvalho-b8l,@cativamulher,1
@MariaEloisa-o8n8l,@mirtesrj10,1
@spacedreamer9063,@mirtesrj10,1
@deekzin114,@deekzin114,1
@anap9525,@metroidserver,1
@metroidserver,@metroidserver,1
@luanasilva2047,@MarianaLouyzy,1
@marciojacksonnunesrodrigue7390,@ElissandraBatista,1
@blueblooood,@ElissandraBatista,1
@blueblooood,@AlbertRichards-z7g,1
@Nathalia722,@AlbertRichards-z7g,1
@blueblooood,@wesleyroseno4339,1
@blueblooood,@agathathalita8280,1
@RK8bits,@RK8bits,2
@ArtificialConfrontation,@RK8bits,1
@thiagoapenaseu3252,@Raiden_sombrio,2
@Raiden_sombrio,@Raiden_sombrio,1
@luciana29484,@salada3862,1
@blueblooood,@samara2111,1
@ivi8060,@pablohenry2257,1
@ivi8060,@edwardsantos6298,1
@MIMI-ju4tt,@kalledadib,1
@MathieuJuan-m7o,@m.simaoduque9670,2
@ivi8060,@ruca4937,1
@Patinhonaotaofeio,@fabiannoq,1
@nindevus,@fabiannoq,1
@amaridorobou,@fabiannoq,1
@geh_preguica7430,@fabiannoq,1
@Strawb3rry_888,@fabiannoq,1
@MaluGold,@VictorPires-g4v,3
@vanessacosta8541,@VictorPires-g4v,2
@Saimon286-ef7fx,@VictorPires-g4v,3
@rafael011-l6s,@VictorPires-g4v,2
@IateoneofVonsdreads,@VictorPires-g4v,1
@carolpalmeira0986,@VictorPires-g4v,1
@ComentadorBobson,@VictorPires-g4v,1
@mvicz2121,@VictorPires-g4v,1
@Saomarcio3097,@VictorPires-g4v,1
@lhzin3134,@VictorPires-g4v,1
@Yattapinhata_123,@VictorPires-g4v,1
@juliocesarcatarino2418,@VictorPires-g4v,1
@nahvids,@VictorPires-g4v,1
@ricardoartista2820,@VictorPires-g4v,1
@Meily2012,@VictorPires-g4v,1
@ClaudiaAndrade-q1v,@VictorPires-g4v,1
@pe_eli_ta_on,@VictorPires-g4v,1
@beatrizvalory2869,@VictorPires-g4v,1
@karinadecarvalho7335,@VictorPires-g4v,1
@wygooho8587,@VictorPires-g4v,1
@Amichelemourao,@VictorPires-g4v,1
@alexandrehenriquecarelli3583,@AndreaMaciel-r1i,1
@ooreplayai,@alinycarlos8036,1
@Vitkrauserx,@rafa-lk6lf,1
@riupetrukio3708,@rafa-lk6lf,1
@ooreplayai,@rafa-lk6lf,1
@Ex3.X,@rafa-lk6lf,1
@geh_preguica7430,@rafa-lk6lf,1
@carinasilva5553,@isauramarcatti5792,1
@ooreplayai,@marthamaria494,1
@ivi8060,@ocioreflexivo7213,1
@ivi8060,@marciastc1,1
@JosiasOliveira-d8r,@JosiasOliveira-d8r,1
@geh_preguica7430,@JosiasOliveira-d8r,1
@ivi8060,@hhill2730,1
@Ex3.X,@hhill2730,1
@Vitor-wv2ee,@ZaryielMoura,1
@Vitkrauserx,@oncinhajc,1
@Vitkrauserx,@harrisonoliveira9344,1
@Vitkrauserx,@YanSamuel-q9i,1
@Vitkrauserx,@emersongomes4154,1
@arthurmaciel-hr3dy,@arthurmaciel-hr3dy,1
@LeticiaSouza-k9z,@IasminibispoBispo,1
@Vitkrauserx,@IasminibispoBispo,1
@GabrielFanELT,@IasminibispoBispo,1
@geh_preguica7430,@IasminibispoBispo,1
@Mih-d4i,@Mih-d4i,1
@Vitkrauserx,@franciscoaguiar6612,1
@iporaarandu,@Hooty_PlayBR-h2j,1
@1pcg-r3f,@1pcg-r3f,8
@FrantzVissarionovitch,@barbaraferrari244,1
@lilit_ch,@MahallAmaral,1
@GamemodeCreative-cg7li,@BrGuardian,1
@lilit_ch,@AgathaSophia-n6y,1
@molequin_femboy,@AgathaSophia-n6y,2
@Euuu__brunna,@GUST4VO-wp,1
@RenatoFilho.M23,@RenatoFilho.M23,1
@LAVINIAEDUARDAPIRESSANTOS,@LAVINIAEDUARDAPIRESSANTOS,1
@prinppa,@Homem.De.Aço,1
@prinppa,@karinadefatimamerageadamoa9795,1
@prinppa,@jackisonsouza8037,1
@spongebobrewind-bob,@TaniaGloss-b6c,3
@oieusoulevi811,@TaniaGloss-b6c,1
@pedrinnoherobrinepvp751,@TaniaGloss-b6c,1
@user-qi9je6tg3i,@VanessaLuhan_oficial,1
@pedrinnoherobrinepvp751,@VanessaLuhan_oficial,1
@JoaoSantos-gf7ve,@marialoureiro9838,1
@marialoureiro9838,@marialoureiro9838,2
@canaldokaiser,@marialoureiro9838,3
@pedrinnoherobrinepvp751,@marialoureiro9838,1
@Caffirs,@Leidiane-y3z,1
@pedrinnoherobrinepvp751,@the_ayumiii,1
@canaldokaiser,@fernandomotta_,1
@AFMAXI,@hygormotos4512,1
@spongebobrewind-bob,@MariaCastro-zy6iz,3
@tragicomics,@MariaCastro-zy6iz,1
