id,total_comments,total_replies_received
@miguel28canalofic76,1,0
@juliocesarrodriguezrodrigu4394,2,2
@MOBILIADOR_100,1,0
@ShdjDjdj-hj3cd,1,1
@moises5373,1,1
@Romulo1259,0,0
@flaviaribeiro8129,1,0
@Biaprinc,1,0
@subliminares6815,1,0
@lucasgois1542,1,0
@Calopsita-49,1,0
@andreaalves4259,1,0
@mrDAN23W,1,0
@EdibertoLopes-w9b,1,0
@AntonioHenriqueMadonaMadona,2,1
@nayaraanselmo9893,1,0
@vivizote_99,1,0
@sabrinnamachado1222,1,0
@FatimaBatista-p5z,1,0
@RachelKelki,1,4
@Edoaleatorio,0,0
@laurentisantonio7367,1,0
@alesilvasantos1023,2,1
@MariaDelima-o6q,0,0
@cavalinhopontocom069,1,0
@jannearaujo4969,1,0
@IgorAziel,1,1
@ADECILDAVINLIMA,2,2
@8492nd,1,1
@sleepymimi707,0,0
@jandermelo,1,0
@muuu-xm5ee,1,0
@Joacy-j9f,1,0
@demoniqu3,1,0
@christiancosta6198,2,3
@lol123-e8s,0,0
@SofiaMazzi,1,4
@leonardocigolini8180,2,3
@Lordmydove,0,0
@Czar_LuanMito22,1,0
@nomeiodanoiteeuacordei,1,1
@DaviHenry-up2xz,1,2
@igorhenrique8684,1,0
@misterblis-zv2hq,1,0
@gabrielbastosalvim8297,2,7
@VCSDS,0,0
@luigiiradovermelho8823,1,0
@mariadefatimaflores5465,1,0
@SamuelSamuelenthonydiasdaluz,1,0
@EternoPaiEspiritual1795,2,0
@Sonia_miranda1206,1,0
@carlosdanie5497,1,0
@annabarbosa157,1,0
@PaollaSophia-o9b,1,0
@jadecznnie,1,0
@krt_suicidal8798,1,0
@diurcelycarol6965,1,3
@toniabernardo9540,1,0
@イチロー-x4t,1,0
@eduardosouzacouto5135,1,0
@cristinasantana5045,1,0
@Googles-i4d,1,0
@Joãoteconta,1,0
@chutar_velha,1,0
@navesderua,1,0
@HEstellaB,1,0
@eltoroo361,1,0
@BrayanDantas-ju1pg,1,0
@eliasferreira9119,2,4
@tales5419,1,0
@exemplo-j9g,0,0
@AlessandraRocabadoReigota,1,0
@natanaelaugustorodriguessa7366,1,2
@ViníciusGabriel-q3m,1,0
@lucasdanielpalmabogado8964,1,0
@almirsantos8513,1,0
@FranciscoPereiraMouraAlexim,1,2
@elianedefatimaoliveira8043,1,1
@CookieCakeofc,1,0
@diva_k-pop,1,1
@alice-b1l9m,1,0
@FabricioNunes-sg4fl,1,0
@PauloBizaia,1,0
@maxalves3448,1,1
@artz1317,0,0
@cadaminutounico4184,1,0
@SrD4v1D,2,2
@MiguelGomesdosSantos-hw8uc,0,0
@Crescendocommanuzinha-u6n,3,0
@KlenysRuan-v7f,2,0
@Luansilva-b8u,1,0
@oi-k9i,1,0
@hoshiheart6219,1,0
@spessatto_saude,1,0
@solangematosnavegantespere8834,1,0
@guilhermebarreto3312,1,0
@AdilsonMartins-up9rp,1,0
@ingridlopes8879,1,0
@mariliacarvalho7911,1,0
@MirellaAlvesdasilva-e4w9v,1,0
@italoGymLeagueRBLX,3,2
@kamillaevangelista7323,1,0
@ceciliaalvesdeoliveira8523,1,0
@mariaizabeloliveira7276,1,0
@Therian._.forYou,1,3
@orealfortes,0,0
@RKthe-ls6og,0,0
@patybragaflexeirasal,3,0
@shauanaoliveirasantos6290,1,0
@rb991,1,0
@BrunoCamilodesouza,1,0
@franciscasilvavaiquetem2305,1,0
@gabrieladearaujogabi7037,1,0
@karencastro8353,1,0
@lordJorgeNunes,1,0
@peterfaxas,1,0
@Amir_ubereaths,1,0
@FabioJunior-mm3vx,1,0
@henrick-u9z,1,0
@SidneyRocha-p1n,1,0
@UMOUTROCARAQUALQUER,1,0
@deborahdiaspereira6346,1,0
@Elantrag1v6333,1,0
@gaolizinhooo,1,0
@varao134,1,0
@Gabrielleetgferadr2Verisse-n5u,1,0
@michelliferreira186,1,0
@EduardoLima-h5z,1,0
@NicolasPantoja-y7j,1,0
@Love_lucianno,1,0
@gnomiolandia.9678,1,0
@fádotamjiro,1,0
@Luiz-s8r6q,1,0
@VanessaSilvestrelira-b9d,1,0
@MerlyCosta,1,0
@susanehubner7243,1,0
@Lojadopicolé12JOAO544,1,0
@RodolfoSilva-g7j,1,0
@salmos37-fs3lh,1,0
@mikeiasaraujoxavier,1,0
@Mariaeduardasouzadesa375gmai.,1,0
@victorfaustino6425,1,0
@carlosguerreiro2095,2,0
@Layton.,1,0
@ValdomiroSilveira-fc7mv,1,0
@hugolourenco8432,1,1
@Juliana_01773,1,0
@reginaldodasilvamoreira5357,2,4
@RafaelEVOX2,0,0
@nessfromonett20,2,5
@deniseteixeira7553,1,0
@SilasVieira-k4v,1,1
@LucyAlmeida-g7l,5,4
@issoetaofabio,1,0
@FelipeFonsecaFelipe,1,0
@pedropaulovolpevolpe3489,1,0
@icaro-y7o,1,0
@MariaAparecida-n6h6l,2,0
@Kiara-e9e,1,0
@Jancinick,1,3
@Resistenciaterra,1,1
@wandemberggomes7094,1,1
@manowand,1,0
@nana-k9m1y,1,0
@Betosmor,1,0
@karinirodrigues8720,1,0
@OGPTdosGPTs,1,0
@lauraippolito4277,1,0
@nobruzeira-x8n,1,0
@ElieneBrandão-w7i,1,0
@MarioGabrielVaporAlbino-bu2tq,1,0
@1isaacsilvestre,1,1
@isabelliluizadossantossilv6231,1,1
@Tassiots2,1,0
@Gabriel_Arcanjo_lgbt,12,8
@Canal-dm5py,1,2
@DanielPimenta-z8k,1,0
@mirosba,1,0
@John_Hindersmann,1,1
@ClaudioCalazans-c8y,0,0
@CarlosInacio-eo9yk,1,1
@TVLucasRodrigues,1,0
@PatriciaSantos-iy2tw,1,0
@cleciopereira-ko5hx,1,0
@DayaneSantos-u3q,1,0
@alexstex135,1,0
@Jusfilosofando,2,1
@Nelson-e4v,1,0
@oproprio9081,1,3
@VitaoYT0,0,0
@Oreplublica,0,0
@JuceliaDejesusdossantos-s7x,1,0
@fabianowenig1970,1,1
@Yosha_editz,0,0
@draxx555,1,2
@MárciaApCandidoCandido,1,2
@Cookie-3u5,0,0
@Nordeste-9,1,0
@marciawswilliams4232,1,0
@joaobarbosa9863,1,0
@MariaSofiaPereira-b3x,1,0
@ivonevanin300,1,0
@Triplewprefabs,1,2
@hugopatatas,0,0
@alberiabarbosa417,1,0
@priscilardc,2,0
@4.ashhhhh,1,0
@everywitchwaybrasil1597,0,0
@dodi6200,1,0
@sidneygarcia360,1,0
@FranciscoLuedson-u7b,1,0
@bixu_azul,1,1
@anajuliakrw,0,0
@LoR-w3h,1,0
@agerg-r5z,0,0
@ReiCaixa,1,0
@gaster5989,1,0
@hayashidahayashida6782,1,0
@MariaNatividade-d1h,1,0
@paprikaveg405,1,0
@seilkka,1,0
@AbilioFernandesdaSilva,3,2
@suemedeiros,1,0
@SedgyHasty,1,0
@SheikhlabuLabu,1,0
@VPZZINN,1,0
@mariaceciliadeleaorosenman2360,1,0
@Marcosvinicios45789,1,0
@rosenicolau4155,2,0
@fakefake.13,1,0
@ManoelSenhor-sh5cw,1,0
@JulianaAssunção-b9c3z,1,0
@NICK-n3i3l,1,1
@soulanimado2081,0,0
@keehsouza7569,1,0
@Leoni-ceLVCM740,1,0
@DiogoSantos-wf1ix,1,0
@LuanaSammyra-m1d,1,0
@EnzoGames-u1l,1,0
@snipes817,1,1
@lelaaraujolima2927,2,4
@GabrielAraujo-ez8mn,1,6
@Anyh23,0,0
@hallifbattisti9805,0,0
@edcarlos.gfm.am.39,1,0
@anaclaudiapinhatar-wh2ve,1,0
@MARKK-rz5yw,1,1
@elainizeferinosilva,1,0
@denisemoraes68,1,0
@ryanemerenciano5022,1,1
@receitasdafernanda8356,2,0
@jeffersonluis8261,1,0
@CarlosAndreSantosdaSilvaCarlos,3,0
@dilceafrancisco9166,4,0
@walissonsilvapereira8550,2,0
@KEVIN_GAMER132,1,0
@thomiryspimentel8232,1,1
@balaxd00,0,0
@wit_uwu,1,0
@arthurmontaldi1493,1,1
@Jackzzin,0,0
@AbnerTEAautista,1,0
@andreluizneofiti4935,2,2
@PabloCardoso-i1i,1,2
@Necro2303,0,0
@ÂngeloSousa-k9l,1,0
@KariusGG,1,0
@Kiss2077,1,0
@geizaoliveira3829,2,0
@DaviCosta-j5d7l,1,0
@sorteiobrasil529,1,0
@MaH80gd,1,0
@JoaoGabriel-xl9ul,1,0
@agatamiu-m6o,1,0
@isisazevedodias815,1,6
@SandraAnzolin,0,0
@xandy1ms,0,0
@JacquelineFerrer-s6f,1,0
@nadianobrega1771,1,0
@ravi-j8c8l,1,0
@sarataroteterapias,1,0
@JoaoGabriel-v8z2c,1,1
@odeovo,0,0
@GiGrott,1,0
@mineirinho7363,1,0
@filmespe6843,1,0
@ZERODARKl444,1,5
@MariposaNoturna,0,0
@nabrialesadramelech3299,1,0
@ParaJogos-d6t,1,0
@BernadeteKonzen-o7k,1,0
@nada_nada111-z3v,1,0
@tungsahur2025-v5l,1,0
@rosalecrim,1,0
@bilbobagons8725,1,0
@LudimilaVasconcelos-bb3pc,2,0
@user-qi3ut6mr8z,2,0
@guilhermemendes9637,1,0
@RodrigoOliveira-e3r,1,0
@JanineSilva-j6l,1,0
@gabrielmanzato4768,1,0
@Dokide.luluzinha,1,0
@caixadecuriosidadesmz,1,0
@yasmintodescato,1,0
@Sofiaviana156,1,0
@LuisFelipeGentile,1,0
@pubgrais3850,1,0
@RebecaIbaldo-t7z,1,0
@Pedrocencio12,1,0
@Manaista_fut,1,0
@JuanPoronga-m3s,1,0
@listadacasa,3,0
@AquilesTavares-h6k3e,1,0
@Deltadude_1609,1,0
@paulohenriqueteixeira3006,2,2
@icaroKeirrisson-p4d,1,0
@Fãdebrawlstqr,1,0
@Rafa_Ra12,1,0
@dorapgarrido8906,1,0
@vivianemenezes8607,1,0
@isadorasousa8383,1,0
@silviapirttiaho,1,0
@nadiezda1850,1,0
@ancapraiz,1,0
@sapphire-yu,1,0
@DGJ_Kofc,1,0
@izaias.silvaa,3,0
@rosemerimartinspereiraPe-fi2si,1,0
@dianadias3,1,0
@Icarooh_Mr,1,0
@AntonioDias-p1m,1,1
@anticapitalistinho,0,0
@sasha-iz4iy,1,0
@Blackout_Gamer,1,0
@helenanascimento2431,2,1
@marcolarobsivaldo,0,0
@taycardona871,2,0
@lucas.m123,1,2
@kaylanesilva5789,0,0
@ronaldorezende646,1,0
@gertrudesheidrich9390,3,1
@RobertaFofah,1,0
@MariaClara-yp1zq,2,10
@LOS_OTDE,0,0
@funkristhian1420,0,0
@skitsins,0,0
@Gladium_Victrix,1,2
@Imwarrior,1,0
@raccoon2378,1,0
@Apu_the_Slayer,1,0
@anacleia2601,1,0
@jocileneoliva1,1,0
@tebachiega8413,1,0
@ValencioMarcolin,1,0
@LixinModsOficial,1,0
@Mello.0305,1,1
@nayaramiranda9071,0,0
@lubrandao4255,1,0
@viezzerleo,1,0
@elicab.a.8918,1,0
@6753sol,1,0
@GutoFantini,2,2
@ricstyle12,1,0
@stickman_an7,1,0
@Marqueszwz.09,1,0
@ero886,1,0
@emillyMachado-v4,1,2
@Potter159,0,0
@joaovictorleonardo5686,1,0
@giovannapudi6444,1,3
@cleberescher7608,1,0
@eloisacostagudes8014,1,0
@EvelynGiovana-c1k,1,0
@thais-cv5nq,1,0
@Rafaelasilva-2014-santos,1,2
@ratatouilleedicaomaluka,0,0
@Itz_Davimps,0,0
@Claudexneto,1,0
@FredoEstelar,1,0
@Lua_vick,1,0
@AnaJulia-g2c3e,1,0
@mariaelisacorreadacunha2700,1,0
@SS-hb4qz,1,4
@franciscoarthur3467,0,0
@carolineoliveira565,0,0
@RalfsOfficial,0,0
@eliezervalencadantas1411,1,0
@DARK-uw3tk,1,0
@Hillaryff100k,1,0
@EagleFlyFree-c9b,1,0
@JessicaSilva-rk6zr,1,0
@Wellingtonsouzaimoveis,1,0
@andreadelima1806,1,0
@leonardojosememoriamemoria5540,1,0
@layara.e.os.irmãos,1,0
@MaryaAliceRodrigues,1,0
@Rivaillo,1,2
@Bratwurst_Sonic.EXE-13,0,0
@TerminatedChannel0,0,0
@BenhurGuedes,1,0
@donmorris4399,1,1
@Clerithcanonnnn,0,0
@xutuber5334,1,0
@jamielsoares6088,1,0
@jaquelinemota8145,1,0
@edit_josé_anime,1,2
@diversaudumatico8942,0,0
@IzabelaSantos-r8c,1,0
@felipejaeger5105,1,0
@fabianalima881,1,0
@joaoenzooliveira1530,2,1
@flavio778,1,0
@motardlander,1,0
@LauraRIBEIRO-nf6nr,1,0
@kenyaduarte,1,0
@theamateurpoint8755,1,0
@nayararocha6219,1,0
@SdGamer-vk8fx,1,0
@ViniciusLima-l2c,1,0
@MariaEduarda-m2s7q,1,0
@cron9756,1,0
@ritalinhares2997,1,0
@iyzclara,1,0
@akillesmarvel10000,31,1
@SolangeMariadosSantos-p9u,1,1
@josylinda9561,1,0
@marcosdelgado6403,2,0
@mitsuri-o7r,1,0
@andreteixeira5497,1,0
@dilima1372,1,0
@play09,3,0
@NETxTTK,1,0
@pamyy0802,1,0
@DogkillerRadix,1,0
@universovidabr,2,0
@canaldagracararara9708,1,0
@fabianogaldino3858,1,0
@GOJO_EDITZ-j1w,1,0
@MARIAOCILEIAMONTEIRO,1,0
@overdadeiroMGJ218,2,0
@enesiomartins2515,1,0
@Lady_Bug218,1,0
@LuishenriqueLima-z2n,4,0
@L.o.s.Barbosa,1,0
@mariahg25,1,0
@MiguelGerace-v9y,1,0
@wesleydeandradegalvao6247,1,1
@alineschuler7146,1,0
@NatanNeris-s4e,3,1
@GabrielolliverAlmeida,1,4
@Irailzamedeirosdossantos,1,1
@WindowsOSC,1,0
@otavioflorentino5873,1,0
@luzivania3639,2,1
@anonimosksksk,1,0
@luansantiago7708,1,0
@notyours7.9,1,0
@ericapivoriunas1887,1,0
@KauanSidney-d2s,1,0
@vivi-b3i1h,1,0
@ladygamer1435,1,2
@adrianodemoraes1390,0,0
@The_Max67,1,0
@0subsandvids_YT,1,0
@terezinhafialho5305,1,1
@DenisBarbasacerqueira,2,0
@MuiiLoKo,1,0
@aryanerosa-k3l,1,0
@marcosdutra5681,1,0
@nahS20901,1,0
@FoxMcCloud2009,3,0
@guilhermefernandes775,1,0
@ConceiçãoLunz,1,0
@Carlos_162,2,0
@EricaAraújo-v7c,1,0
@canalmistoalegria7382,1,0
@elisangelamarinho9581,1,0
@renatobatista5924,1,0
@arthur2211,1,0
@PietroLimaMoreira,2,0
@DalvaRodriguez-l4y,1,0
@reidatienda,1,0
@KellyRibeiro-z1u,1,1
@Alysson29,0,0
@atjack7406,1,1
@AnasophiaRamos-u9p6j,1,1
@YēsleX1987,0,0
@viniciussouza9343,1,0
@mariliasouzadicasdesaude,1,1
@aesir9050,1,0
@RobertaCristina-u7m,1,1
@laravalentinasantos4450,1,0
@eduardalopes5921,1,0
@MariaeArthur2019,3,0
@umpassodecada,1,0
@GabrieldoValleMendes,1,0
@RozeliSouza-p1c,1,0
@Carlinhos975,1,0
@press_gamedev,1,0
@WeslleyGabriel-x3,1,0
@JuliaToni-t4z,1,0
@Heykittyh,1,0
@DaviAndréTeixeiradosSantos,1,0
@ColandoPensamentosNaParede,1,0
@RafaelSilol-y9y,1,0
@lisadepaula4080,1,1
@superstienOFC,0,0
@dinodino-b5j,1,0
@jonatasrego7924,1,0
@taiscristina1286,1,0
@Kitty046,1,0
@DaviAlvesFranca,1,1
@henrique.br.7,0,0
@FernandoGomesJunior-c9w9r,1,0
@soniacosti7372,1,0
@RafaelCunhaRocha,1,0
@jhonnff-s1k,1,0
@Thass-h2e,1,0
@loreanyalexandra4083,3,0
@ahirata.musicc,1,0
@MaitePereiradaSilva-n5q,1,0
@Luffy_edit0,1,0
@RegisterednurseBRA,1,0
@belxperience,1,1
@ralsei2681,0,0
@saldaniamelo8629,1,0
@jucaralobatodacruz8683,1,0
@BenjaminPeixoto-k3b1i,1,2
@someonerandomlol-j1x,0,0
@cicerosousa2889,1,0
@LarissaCosta-l9v5d,1,0
@arianevedder9276,1,0
@biancasalles5844,1,1
@LazaroFrancisco-n2m,1,0
@deborah2196,1,0
@inacreditavel5546,2,0
@rafaella-b5d,1,0
@DeadHipe,1,0
@markvalknut1724,1,3
@Lolggnobres,0,0
@purussaurocomroteiro,0,0
@suelensu1064,2,0
@PedroHenrique-t9n6d,1,0
@fabianabraz2453,1,0
@VanessaCarolina-g6p,1,0
@Un_brasileiro-e9z,2,0
@GabrieldaSilvaVieiraVieira,1,0
@CeciliaMartins-q3b,1,3
@Robsondobolo,0,0
@noua4588,0,0
@emersonleaodeandrade2839,1,0
@edileuzapaz3687,1,0
@valdeniamoura3710,1,0
@alexdisn9280,1,0
@AlexMoraes-j7f,1,0
@lucasgumes9677,1,2
@Madruguinhay,1,1
@AlineDaCosta-ct2fp,1,0
@irenesantana9043,1,0
@camilakelly7965,1,0
@ElaineCristina-pb7dc,2,0
@MissSweetie,1,0
@IgorVilasboas-o1w,1,0
@wendel4331,1,0
@thoughtsmadereal,1,0
@profclaudiogarciabambam,2,1
@SkyflareOficialGames,1,3
@joão-t2r,1,2
@clarinha._c,0,0
@Yara-dog,1,0
@elizianesilveiraa,1,3
@RafaelAzevedoGt,0,0
@wagnersama,1,0
@He_cookies,1,1
@danielmarinsneves9892,0,0
@santos_900,1,0
@daniel4net292,1,1
@FelipeHSHS,0,0
@Misteriosa_6661,1,1
@MuriloAugusto-f3e,4,1
@LaraMayAkatsuki,1,0
@bruuh321,3,1
@GilmarSaresBarber,1,1
@2ch921,1,0
@BOB-2G1,1,0
@enderloteagloa,1,0
@gustavosorensen,1,2
@Kellyogando,1,0
@joanasarmento9643,1,0
@Cuore-nw1yo,1,0
@GrasielyVicente,1,0
@NicollasAguinaldoCamargo,1,2
@canaldojulin1918,0,0
@adrianooliveira9935,3,0
@JohnRibeiroCordeiro,1,0
@Raquiele-fJesusCristot,1,0
@brunovasconcelosmontoni9706,1,3
@vilmariomineiro8795,1,0
@CorftSone,1,2
@pqp_abby,1,1
@4ExtremeforcE4,0,0
@luanapinheiro6279,1,0
@EomenoVintidois,1,0
@jaquelinerego3205,1,0
@icarogamerplay,1,0
@lyriomell,1,0
@Rél-c3v,1,0
@CarolinaCortoziJosé,1,0
@LaylaCarvalho-p3v,1,0
@ellenvieiralelezinha9179,1,0
@AlessandroSorg,1,0
@AlineSantos-yy5pp,2,0
@janemamede9466,1,0
@Naapsy,1,16
@VontadedoFogo.,0,0
@jhonmilers1245,1,10
@swasfutebol,1,0
@isabeldemedeirosmericci5376,1,0
@Bianca123_usd_oficial,1,0
@Fã_de_Stardew,1,0
@olivetesantana2809,1,0
@52Fernanda,1,1
@MariaGabrieladaSilvaCosta-m8g,2,0
@Gusta_gg,1,0
@euzileneabreu1299,1,0
@dilmasantosrosa123,1,0
@marianaalves3624,1,0
@vanessacarvalho9508,1,0
@angelicalimaxavier998,1,0
@JoseSimon-e9q,1,1
@sr.emerson7783,0,0
@Mago-do-kaos,1,0
@aranhanumamoto7578,1,5
@matheusnascimentomn3487,0,0
@HenriqueTavaresMartins,2,1
@yasmimluiza887,1,2
@PedroMaTrIx_ofc,1,0
@akko1128,1,0
@cassioarruda5661,1,0
@SangekiNoKami,1,0
@Kanashi_9,1,1
@alexfaustino634,2,0
@filliiiii7,1,0
@N_murderdrones9,1,2
@GerleneMelo-m3x,0,0
@ApenasMemes-0,1,4
@iracemagueltadefarias4248,1,0
@joaopaulosantana899,1,7
@hzokbe,0,0
@claramariasilvaoliveira2731,0,0
@Bioquímica-s8m,0,0
@AqueleUmaVezConhecidoComoFran,0,0
@fernandaqueiroz1985,0,0
@eddiemills4018,1,0
@leonardobohrer4602,1,4
@Laura13026,1,2
@Josivinkert,1,0
@youtuberadiomix,1,0
@LunaSilvadosSantos,1,0
@eduardo_the_ronin25,1,0
@pedrosergiolopes8687,1,0
@tatianecandido3013,1,0
@stefanicarvalho6,1,0
@ElianaMariano-c5f,1,0
@Anderson-gr6vs,1,3
@yasferriques,0,0
@goreॱ,0,0
@brunosousa9995,1,0
@cicero2156,1,0
@conselhoseacertos8755,1,1
@stkraylanff,1,0
@gabrieldaniel6617,1,2
@SimoneOliveira-zp9ji,1,0
@davifxp077,1,0
@TEUS2030-lw8ig,1,1
@FelipeR_10,1,0
@dioneiaalmeida5935,1,0
@mel.natureza,2,0
@EstêvãoRocha-e5l,1,9
@LionelMessiG0aT745,0,0
@Marisquizo11,1,3
@Solangecaviski,1,1
@Albanus35,1,0
@Nalukaka,1,0
@flaviasousasousa1827,2,0
@BeeScott,1,0
@Pedro-x-8,1,0
@lokideusdomultiverso7823,1,1
@mariahelenareis9032,1,0
@nilcileneferreira1822,2,0
@ThiagoCândido-q4e,1,0
@ZardoasAnalogs,1,0
@bellaclau2007,1,0
@seladonpianista,1,0
@laisa540,1,1
@Raquelmendesramos,1,0
@sueliantunes7660,4,0
@Obito_uchiha-amigo-da-pedra,1,0
@Anabeatrizj3,1,0
@EdineteBabosa,1,0
@fxluanzin157,1,0
@Klivirson-h6x,1,0
@LeizieneLira,1,0
@lovelyp4,1,0
@jecilenydosreisdutra,1,0
@JulianneBueno-z3k,1,0
@LucasHenrique-zy3xy,1,0
@sheilagomes4657,1,0
@alexbatista7457,1,0
@LiduinaMoreira-l8y,1,0
@hei_games5,1,0
@JéssicaAgostinhodaSilva,5,3
@anainesilva274,1,0
@AnaCarolina-zx7en,1,0
@joelsonlimadeoliveiraolive9924,7,5
@edy3494,1,0
@EsmeraldaFigueira,1,1
@arthurandoointer9377,2,2
@kaiser-n4d,1,0
@jaquelineo8323,1,0
@JTiagoPT,1,1
@vicenteduarte322,1,2
@Solangecadi,1,0
@Clisare,1,0
@abreumelo2594,1,1
@TheStarSky88,1,0
@gustavodb20,1,3
@glaucoalmeida13,1,1
@pedrogamer-sc3,1,1
@IsabellaTrizotti-w8h,1,0
@AgentOfNocturnal,1,1
@giselerodrigues5965,1,0
@DeotildesSilvadaSilveira,1,0
@IsaqueAlves-i2m,1,1
@BlauRebba,1,0
@EthanRabo,1,0
@nicholasfigueiredo3171,1,1
@ItogjvBwowh,1,0
@thalissonsousa8190,1,1
@brayan-ei9j,0,0
@cassioaraujo6279,1,0
@H_PX,1,0
@CANALPAYLOAD,1,0
@lucinhaoliveira1623,1,0
@thaisnero5855,1,1
@irmãodouglasss._7,1,0
@chinchilinha,1,0
@beavis_101,1,0
@jalinrabei82,1,0
@PedroRegis-m5m,1,0
@mundoo_gacha,1,0
@leandrojustino6130,1,0
@lm7___,2,2
@thabata62,1,0
@regiafarias7598,1,0
@mariacreuzateles9733,4,0
@Nando_junior,1,0
@franciscoborgesborges8700,1,0
@noizinstudios,1,0
@darliceveiga9252,1,0
@israelc.4778,1,0
@luziabraga1333,1,0
@MiguelNascimento-t2s,1,0
@joaomeneses9071,1,0
@DrissRock,1,0
@albertofelix8731,1,0
@variedadescomtiomark8656,1,1
@fabianyrodrigueschaves3617,1,0
@poetaantoniomilitao7231,1,0
@vagony1326,9,0
@tatianaoliveira3257,1,0
@planetaestranho-g4v,1,0
@REJAVA7,1,0
@Minecraft_comben,1,0
@MarceloMorais-mx7wc,1,0
@isabelafelixalvimklein5707,1,0
@RafaelSantanabarbosa-k8f,3,8
@Velomim-r7,0,0
@JacksonDeyvsonX,0,0
@Sayo_schann,0,0
@andreiagoig9423,1,0
@ElisangelaGomesdasilva-n2y,1,0
@Gugu_Artilheiro,1,0
@RubiaAssis-y1w,1,0
@victordias4359,1,3
@Leandrosilvacosta-o7e,0,0
@pacocaebom3559,0,0
@claudiamolinaro1010,1,0
@minierbalbino2817,1,0
@RianMiguel-p1k,1,1
@davi2388rj,2,1
@matheuss5638,0,0
@ArturSerranoCosta,1,0
@ummanoai3150,1,0
@Mimi_br-c7f,1,0
@evertondarlly5277,1,0
@marechail4563,1,3
@ookonoha.,0,0
@momo甘い,0,0
@Luna_biatriz,1,0
@bartolomeumariomoraessanto6089,1,0
@Quelzita266,1,1
@BeatrizMiranda-c4j,1,0
@ericksonsouzacosta9889,1,0
@polylucasdavi8510,1,0
@Oolquet23,1,0
@marcusandrade5309,1,0
@AliceFernandes-c2k,1,0
@vitinhozinballs999,1,0
@CabruncoJogos,1,0
@dianna6929,1,0
@Davi_Atleticano_ofc,1,0
@sarahPrincess-o8x,1,3
@rafaelwilliamfranke,0,0
@luksreakt,0,0
@gislainesilva5587,1,0
@iriscarla4286,1,0
@imperadordosexxxo,2,0
@valdirene598,1,0
@JoaoVitorNunes-jb6kj,1,0
@adrianamartins7634,1,1
@mariagregorio2820,1,1
@lilit_ch,0,0
@brendavieiras.fitnes,1,0
@jotinhajean,1,0
@lgrab,1,0
@espectro_hue9071,1,0
@danilodoxp,1,0
@meusshowss,1,0
@oficiallarylex,1,0
@autencidadesempredeusnocom5306,1,0
@Blackx007-n9v,1,0
@Giu-b1f,1,0
@sandrabraga7269,1,1
@tadalade80,1,0
@GuilhermeLevi-m5o,1,0
@sonikR.3242,1,0
@paulodelabrida8270,1,0
@Emerson_d.Lima1,1,0
@MichellyBrasileiro,1,0
@JoãoCosta-o5e,7,1
@RaimundaNonata-f3w,2,0
@ElianeFerreira-np6go,1,0
@ArthurSamuelBonatti,1,0
@gabriellaguerra2011,1,0
@LekzinDoGacha,1,0
@AlexiaLaise,2,0
@Ingridvieira19,1,0
@caiohonorato8482,1,0
@EnzoMoraes-h5s,1,0
@daviadutra7110,1,0
@miih.oficial5416,1,0
@AdãoMacedo-e8l,1,0
@sheilasantos2035,1,0
@AlesaandraeMiguel,2,0
@cunhanavarro,1,11
@talktrash6795,0,0
@axolot4505,0,0
@felipe669,0,0
@Jujuuriddle,1,0
@christiancampbell5513,1,0
@marcobrasilgv,1,0
@MiguelNunes-v4k3t,1,0
@LauritaSantos-l5o,5,0
@Mask00955,1,0
@elianamotta6779,1,0
@ClaudioBig-ev3zt,1,1
@claudiacamargo3834,1,0
@MateusPadilha-d4j,1,0
@capivarasamo,1,1
@supersaiyajin49813,1,0
@lennesilva4964,1,0
@lucideapantojadias5644,2,0
@Lary-s7w2m,1,0
@lucassantanadarochasilva7583,1,0
@AndreDeven,1,0
@ryandosreiss,1,0
@indoraptorgen2712,1,0
@edgarazevedo1306,1,0
@Virlanerp,1,0
@Isabellysouzawtz4,1,0
@fernandohw5094,1,0
@GabrielaTamares,1,0
@bia_fiadobern,1,0
@ecaleticia,1,1
@factsoflife-j5k,1,3
@Pepezin96,1,0
@denisbeckmanmkt,1,0
@gabis8997,1,1
@brunomiyazakiyamamotojapa7182,1,0
@eunicesenna6998,1,0
@mariaaparecidajolvinodossa5067,1,0
@1x4_macho,1,0
@Glovm,1,0
@FranciscoLucchini,1,2
@unboxingxtra-eq5hq,2,0
@veralucia.veruska,1,0
@lukas-h1u,1,1
@Tutu7lindo,0,0
@luuhalves7788,1,0
@carmosinarocharezende3261,2,0
@annaaaafuza,1,0
@PedroHenrique-t8t4u,1,0
@anafranca7875,1,0
@marianeeluanmoraes854,2,0
@SuleneJoae,1,0
@deboraoliveira7758,1,0
@DaviVaz-u1s,1,0
@anajuliasantos9996,1,0
@Jess-e2q4l,1,0
@Prozinn2028,1,0
@yunaloved8732,3,0
@AldoCerrijunior,1,1
@gustavosilvadossantos2737,3,0
@ruanpolido,1,0
@RuthNatali,1,0
@rafaelrafaelribeirocardoso4129,1,0
@jorgemouzinhojoao7049,3,0
@BrunaPSantos999,1,1
@mary5771,2,0
@whiskyj_777,1,0
@HelenaPletschStankiewicz,1,0
@Araguainamaping1,2,0
@marcoselizio1,1,0
@drihhcosta,1,2
@anjosanjos1650,0,0
@shouygui4955,1,0
@henriqueuehara-um2tn,1,0
@Psquetematical,1,0
@tuka5431,1,0
@gloriasreis,1,0
@rosangelacantacini8412,1,0
